chrBase 	chr 	base 	strand 	coverage 	freqC 	freqT
chr1.955179 	chr1 	955179 	F 	17 	0 	100
chr1.955138 	chr1 	955138 	R 	19 	0 	100
chr1.955107 	chr1 	955107 	R 	19 	0 	100
chr1.955230 	chr1 	955230 	R 	27 	33.33 	66.67
chr1.955180 	chr1 	955180 	R 	27 	3.7 	96.3
chr1.955156 	chr1 	955156 	R 	19 	31.58 	68.42
chr1.955198 	chr1 	955198 	F 	17 	0 	100
chr1.955163 	chr1 	955163 	F 	17 	0 	100
chr1.955199 	chr1 	955199 	R 	26 	0 	100
chr1.955965 	chr1 	955965 	F 	71 	0 	100
chr1.955927 	chr1 	955927 	F 	71 	29.58 	70.42
chr1.956462 	chr1 	956462 	F 	15 	0 	100
chr1.955962 	chr1 	955962 	F 	71 	0 	100
chr1.955951 	chr1 	955951 	F 	71 	1.41 	98.59
chr1.955942 	chr1 	955942 	F 	71 	0 	100
chr1.956553 	chr1 	956553 	R 	47 	25.53 	74.47
chr1.956455 	chr1 	956455 	F 	15 	53.33 	46.67
chr1.956458 	chr1 	956458 	F 	15 	0 	100
chr1.956020 	chr1 	956020 	R 	96 	0 	100
chr1.956022 	chr1 	956022 	R 	95 	0 	100
chr1.955958 	chr1 	955958 	F 	71 	0 	100
chr1.955945 	chr1 	955945 	F 	71 	0 	100
chr1.956006 	chr1 	956006 	R 	96 	0 	100
chr1.956516 	chr1 	956516 	R 	46 	0 	100
chr1.955968 	chr1 	955968 	F 	71 	2.82 	97.18
chr1.956036 	chr1 	956036 	R 	95 	25.26 	74.74
chr1.955948 	chr1 	955948 	F 	69 	0 	100
chr1.956024 	chr1 	956024 	R 	93 	1.08 	98.92
chr1.956000 	chr1 	956000 	R 	96 	2.08 	97.92
chr1.956142 	chr1 	956142 	F 	10 	0 	100
chr1.956013 	chr1 	956013 	R 	96 	0 	100
chr1.959136 	chr1 	959136 	F 	45 	95.56 	4.44
chr1.959160 	chr1 	959160 	F 	45 	97.78 	2.22
chr1.959154 	chr1 	959154 	F 	45 	2.22 	97.78
chr1.959167 	chr1 	959167 	F 	45 	95.56 	4.44
chr1.959128 	chr1 	959128 	F 	45 	95.56 	4.44
chr1.959554 	chr1 	959554 	R 	25 	96 	4
chr1.959553 	chr1 	959553 	F 	27 	96.3 	3.7
chr1.959578 	chr1 	959578 	R 	25 	24 	76
chr1.959506 	chr1 	959506 	F 	27 	85.19 	14.81
chr1.959349 	chr1 	959349 	R 	13 	92.31 	7.69
chr1.959367 	chr1 	959367 	F 	83 	100 	0
chr1.960732 	chr1 	960732 	R 	30 	83.33 	16.67
chr1.960282 	chr1 	960282 	F 	28 	89.29 	10.71
chr1.960680 	chr1 	960680 	F 	12 	25 	75
chr1.960363 	chr1 	960363 	R 	24 	95.83 	4.17
chr1.960677 	chr1 	960677 	F 	12 	83.33 	16.67
chr1.960762 	chr1 	960762 	R 	30 	50 	50
chr1.960768 	chr1 	960768 	R 	30 	90 	10
chr1.960268 	chr1 	960268 	F 	27 	96.3 	3.7
chr1.960477 	chr1 	960477 	R 	29 	100 	0
chr1.960354 	chr1 	960354 	R 	24 	95.83 	4.17
chr1.960316 	chr1 	960316 	F 	28 	85.71 	14.29
chr1.960350 	chr1 	960350 	R 	24 	91.67 	8.33
chr1.960490 	chr1 	960490 	R 	28 	100 	0
chr1.960551 	chr1 	960551 	F 	26 	84.62 	15.38
chr1.960317 	chr1 	960317 	R 	22 	90.91 	9.09
chr1.960489 	chr1 	960489 	F 	10 	100 	0
chr1.960342 	chr1 	960342 	R 	24 	91.67 	8.33
chr1.960486 	chr1 	960486 	R 	28 	100 	0
chr1.960602 	chr1 	960602 	F 	26 	92.31 	7.69
chr1.961293 	chr1 	961293 	F 	45 	53.33 	46.67
chr1.961233 	chr1 	961233 	R 	28 	85.71 	14.29
chr1.961266 	chr1 	961266 	F 	45 	100 	0
chr1.961303 	chr1 	961303 	F 	45 	57.78 	42.22
chr1.961309 	chr1 	961309 	F 	45 	95.56 	4.44
chr1.961286 	chr1 	961286 	F 	45 	93.33 	6.67
chr1.962605 	chr1 	962605 	F 	21 	0 	100
chr1.962580 	chr1 	962580 	F 	21 	42.86 	57.14
chr1.963508 	chr1 	963508 	R 	24 	62.5 	37.5
chr1.963474 	chr1 	963474 	R 	24 	25 	75
chr1.963489 	chr1 	963489 	R 	24 	29.17 	70.83
chr1.968127 	chr1 	968127 	F 	35 	54.29 	45.71
chr1.968064 	chr1 	968064 	R 	30 	63.33 	36.67
chr1.968083 	chr1 	968083 	R 	30 	26.67 	73.33
chr1.967989 	chr1 	967989 	R 	16 	31.25 	68.75
chr1.968019 	chr1 	968019 	F 	53 	13.21 	86.79
chr1.967988 	chr1 	967988 	F 	53 	49.06 	50.94
chr1.967998 	chr1 	967998 	F 	53 	0 	100
chr1.968086 	chr1 	968086 	R 	30 	50 	50
chr1.967968 	chr1 	967968 	R 	16 	0 	100
chr1.967970 	chr1 	967970 	R 	16 	25 	75
chr1.968045 	chr1 	968045 	R 	30 	3.33 	96.67
chr1.967886 	chr1 	967886 	F 	74 	36.49 	63.51
chr1.968043 	chr1 	968043 	R 	30 	3.33 	96.67
chr1.968085 	chr1 	968085 	F 	35 	42.86 	57.14
chr1.968075 	chr1 	968075 	R 	30 	83.33 	16.67
chr1.968559 	chr1 	968559 	R 	87 	0 	100
chr1.968566 	chr1 	968566 	R 	87 	0 	100
chr1.968510 	chr1 	968510 	F 	83 	0 	100
chr1.968564 	chr1 	968564 	R 	87 	0 	100
chr1.968584 	chr1 	968584 	R 	87 	22.99 	77.01
chr1.968575 	chr1 	968575 	R 	87 	0 	100
chr1.968504 	chr1 	968504 	F 	83 	0 	100
chr1.968398 	chr1 	968398 	R 	11 	9.09 	90.91
chr1.968491 	chr1 	968491 	F 	83 	0 	100
chr1.968396 	chr1 	968396 	R 	11 	18.18 	81.82
chr1.968581 	chr1 	968581 	R 	87 	2.3 	97.7
chr1.968477 	chr1 	968477 	F 	82 	0 	100
chr1.968435 	chr1 	968435 	R 	10 	0 	100
chr1.968472 	chr1 	968472 	F 	83 	32.53 	67.47
chr1.968568 	chr1 	968568 	R 	87 	0 	100
chr1.968440 	chr1 	968440 	R 	11 	27.27 	72.73
chr1.968389 	chr1 	968389 	R 	15 	100 	0
chr1.968523 	chr1 	968523 	F 	83 	0 	100
chr1.969266 	chr1 	969266 	R 	16 	0 	100
chr1.969429 	chr1 	969429 	F 	19 	15.79 	84.21
chr1.969458 	chr1 	969458 	F 	19 	0 	100
chr1.969447 	chr1 	969447 	F 	17 	0 	100
chr1.969469 	chr1 	969469 	F 	19 	0 	100
chr1.969270 	chr1 	969270 	R 	16 	0 	100
chr1.969154 	chr1 	969154 	R 	53 	58.49 	41.51
chr1.969464 	chr1 	969464 	F 	19 	0 	100
chr1.969474 	chr1 	969474 	R 	23 	0 	100
chr1.969509 	chr1 	969509 	R 	46 	0 	100
chr1.969467 	chr1 	969467 	F 	19 	0 	100
chr1.969503 	chr1 	969503 	R 	45 	0 	100
chr1.969391 	chr1 	969391 	R 	51 	1.96 	98.04
chr1.969354 	chr1 	969354 	F 	10 	0 	100
chr1.969276 	chr1 	969276 	R 	16 	0 	100
chr1.968987 	chr1 	968987 	R 	10 	0 	100
chr1.969518 	chr1 	969518 	R 	44 	59.09 	40.91
chr1.969399 	chr1 	969399 	R 	51 	0 	100
chr1.969298 	chr1 	969298 	R 	16 	0 	100
chr1.969500 	chr1 	969500 	R 	46 	0 	100
chr1.969300 	chr1 	969300 	R 	16 	0 	100
chr1.969420 	chr1 	969420 	R 	51 	27.45 	72.55
chr1.969121 	chr1 	969121 	R 	53 	0 	100
chr1.969468 	chr1 	969468 	R 	42 	0 	100
chr1.969343 	chr1 	969343 	F 	10 	0 	100
chr1.968991 	chr1 	968991 	R 	10 	0 	100
chr1.969491 	chr1 	969491 	R 	46 	0 	100
chr1.969438 	chr1 	969438 	F 	19 	0 	100
chr1.969304 	chr1 	969304 	R 	16 	18.75 	81.25
chr1.969321 	chr1 	969321 	F 	10 	0 	100
chr1.969307 	chr1 	969307 	R 	16 	56.25 	43.75
chr1.969431 	chr1 	969431 	F 	19 	0 	100
chr1.969356 	chr1 	969356 	F 	10 	0 	100
chr1.969393 	chr1 	969393 	R 	51 	0 	100
chr1.969280 	chr1 	969280 	R 	16 	0 	100
chr1.969444 	chr1 	969444 	F 	19 	0 	100
chr1.969470 	chr1 	969470 	R 	46 	0 	100
chr1.969426 	chr1 	969426 	F 	18 	38.89 	61.11
chr1.969011 	chr1 	969011 	R 	10 	20 	80
chr1.969306 	chr1 	969306 	F 	10 	30 	70
chr1.969473 	chr1 	969473 	F 	19 	0 	100
chr1.968968 	chr1 	968968 	R 	10 	0 	100
chr1.969915 	chr1 	969915 	R 	20 	0 	100
chr1.969923 	chr1 	969923 	R 	20 	45 	55
chr1.969685 	chr1 	969685 	R 	59 	3.39 	96.61
chr1.969721 	chr1 	969721 	R 	63 	41.27 	58.73
chr1.969684 	chr1 	969684 	F 	42 	0 	100
chr1.969980 	chr1 	969980 	F 	36 	2.78 	97.22
chr1.969973 	chr1 	969973 	F 	36 	0 	100
chr1.969966 	chr1 	969966 	F 	36 	27.78 	72.22
chr1.969664 	chr1 	969664 	F 	40 	0 	100
chr1.969634 	chr1 	969634 	F 	42 	26.19 	73.81
chr1.969899 	chr1 	969899 	R 	20 	0 	100
chr1.969694 	chr1 	969694 	R 	63 	1.59 	98.41
chr1.969884 	chr1 	969884 	R 	20 	0 	100
chr1.969996 	chr1 	969996 	F 	36 	0 	100
chr1.969767 	chr1 	969767 	F 	86 	50 	50
chr1.970295 	chr1 	970295 	R 	15 	40 	60
chr1.970191 	chr1 	970191 	F 	51 	37.25 	62.75
chr1.970181 	chr1 	970181 	R 	64 	76.56 	23.44
chr1.970172 	chr1 	970172 	R 	64 	56.25 	43.75
chr1.970170 	chr1 	970170 	R 	64 	34.38 	65.62
chr1.970320 	chr1 	970320 	R 	15 	60 	40
chr1.970223 	chr1 	970223 	F 	51 	50.98 	49.02
chr1.970214 	chr1 	970214 	F 	51 	0 	100
chr1.970164 	chr1 	970164 	R 	64 	40.62 	59.38
chr1.970159 	chr1 	970159 	R 	64 	37.5 	62.5
chr1.970237 	chr1 	970237 	F 	50 	10 	90
chr1.970161 	chr1 	970161 	R 	63 	50.79 	49.21
chr1.970130 	chr1 	970130 	R 	63 	4.76 	95.24
chr1.971290 	chr1 	971290 	F 	64 	64.06 	35.94
chr1.971322 	chr1 	971322 	F 	64 	4.69 	95.31
chr1.972983 	chr1 	972983 	F 	42 	40.48 	59.52
chr1.973120 	chr1 	973120 	R 	17 	100 	0
chr1.973021 	chr1 	973021 	F 	42 	85.71 	14.29
chr1.973419 	chr1 	973419 	F 	45 	22.22 	77.78
chr1.973412 	chr1 	973412 	F 	44 	54.55 	45.45
chr1.975611 	chr1 	975611 	F 	54 	53.7 	46.3
chr1.975617 	chr1 	975617 	F 	54 	7.41 	92.59
chr1.976681 	chr1 	976681 	R 	39 	46.15 	53.85
chr1.976429 	chr1 	976429 	R 	25 	0 	100
chr1.976318 	chr1 	976318 	F 	36 	0 	100
chr1.976556 	chr1 	976556 	F 	28 	14.29 	85.71
chr1.976363 	chr1 	976363 	R 	28 	0 	100
chr1.976675 	chr1 	976675 	R 	39 	28.21 	71.79
chr1.975893 	chr1 	975893 	F 	37 	5.41 	94.59
chr1.976687 	chr1 	976687 	R 	39 	43.59 	56.41
chr1.976407 	chr1 	976407 	R 	25 	4 	96
chr1.976289 	chr1 	976289 	F 	36 	0 	100
chr1.976438 	chr1 	976438 	R 	25 	16 	84
chr1.975901 	chr1 	975901 	F 	37 	2.7 	97.3
chr1.976251 	chr1 	976251 	R 	21 	4.76 	95.24
chr1.976548 	chr1 	976548 	F 	28 	50 	50
chr1.976337 	chr1 	976337 	R 	28 	14.29 	85.71
chr1.976696 	chr1 	976696 	R 	39 	48.72 	51.28
chr1.975897 	chr1 	975897 	F 	37 	0 	100
chr1.976575 	chr1 	976575 	F 	28 	53.57 	46.43
chr1.976660 	chr1 	976660 	R 	38 	15.79 	84.21
chr1.976544 	chr1 	976544 	F 	28 	14.29 	85.71
chr1.976417 	chr1 	976417 	R 	25 	8 	92
chr1.976249 	chr1 	976249 	R 	21 	4.76 	95.24
chr1.976690 	chr1 	976690 	R 	39 	48.72 	51.28
chr1.976003 	chr1 	976003 	R 	85 	0 	100
chr1.975903 	chr1 	975903 	F 	37 	5.41 	94.59
chr1.976666 	chr1 	976666 	R 	39 	46.15 	53.85
chr1.976237 	chr1 	976237 	R 	21 	9.52 	90.48
chr1.976007 	chr1 	976007 	R 	85 	0 	100
chr1.976267 	chr1 	976267 	R 	21 	9.52 	90.48
chr1.976299 	chr1 	976299 	F 	35 	0 	100
chr1.976693 	chr1 	976693 	R 	38 	44.74 	55.26
chr1.975915 	chr1 	975915 	F 	37 	2.7 	97.3
chr1.976351 	chr1 	976351 	R 	28 	0 	100
chr1.975928 	chr1 	975928 	F 	38 	0 	100
chr1.976038 	chr1 	976038 	R 	84 	1.19 	98.81
chr1.976277 	chr1 	976277 	F 	36 	5.56 	94.44
chr1.976046 	chr1 	976046 	R 	83 	2.41 	97.59
chr1.976705 	chr1 	976705 	R 	39 	61.54 	38.46
chr1.976319 	chr1 	976319 	R 	28 	10.71 	89.29
chr1.976445 	chr1 	976445 	R 	25 	20 	80
chr1.976051 	chr1 	976051 	R 	85 	30.59 	69.41
chr1.975881 	chr1 	975881 	F 	46 	41.3 	58.7
chr1.976655 	chr1 	976655 	R 	38 	42.11 	57.89
chr1.976370 	chr1 	976370 	R 	28 	53.57 	46.43
chr1.976228 	chr1 	976228 	R 	21 	0 	100
chr1.976533 	chr1 	976533 	F 	27 	51.85 	48.15
chr1.976412 	chr1 	976412 	R 	25 	16 	84
chr1.976423 	chr1 	976423 	R 	25 	16 	84
chr1.976558 	chr1 	976558 	F 	28 	0 	100
chr1.976278 	chr1 	976278 	R 	21 	33.33 	66.67
chr1.976260 	chr1 	976260 	R 	21 	14.29 	85.71
chr1.976012 	chr1 	976012 	R 	85 	0 	100
chr1.976272 	chr1 	976272 	R 	21 	14.29 	85.71
chr1.976256 	chr1 	976256 	R 	21 	0 	100
chr1.976231 	chr1 	976231 	R 	21 	4.76 	95.24
chr1.975909 	chr1 	975909 	F 	37 	0 	100
chr1.977459 	chr1 	977459 	R 	38 	92.11 	7.89
chr1.976982 	chr1 	976982 	F 	32 	90.62 	9.38
chr1.977389 	chr1 	977389 	F 	32 	93.75 	6.25
chr1.977346 	chr1 	977346 	R 	34 	100 	0
chr1.976997 	chr1 	976997 	F 	32 	100 	0
chr1.977463 	chr1 	977463 	R 	38 	71.05 	28.95
chr1.977020 	chr1 	977020 	R 	21 	95.24 	4.76
chr1.977003 	chr1 	977003 	F 	32 	68.75 	31.25
chr1.977220 	chr1 	977220 	F 	10 	90 	10
chr1.976998 	chr1 	976998 	R 	21 	100 	0
chr1.977455 	chr1 	977455 	R 	36 	88.89 	11.11
chr1.976966 	chr1 	976966 	F 	32 	96.88 	3.12
chr1.977229 	chr1 	977229 	F 	10 	100 	0
chr1.976959 	chr1 	976959 	F 	31 	83.87 	16.13
chr1.977501 	chr1 	977501 	R 	38 	100 	0
chr1.977004 	chr1 	977004 	R 	21 	66.67 	33.33
chr1.976986 	chr1 	976986 	R 	21 	100 	0
chr1.977406 	chr1 	977406 	F 	32 	100 	0
chr1.977483 	chr1 	977483 	R 	38 	97.37 	2.63
chr1.977395 	chr1 	977395 	F 	32 	93.75 	6.25
chr1.977031 	chr1 	977031 	R 	21 	100 	0
chr1.977024 	chr1 	977024 	R 	21 	100 	0
chr1.976985 	chr1 	976985 	F 	32 	96.88 	3.12
chr1.977356 	chr1 	977356 	F 	31 	100 	0
chr1.977204 	chr1 	977204 	F 	10 	90 	10
chr1.977659 	chr1 	977659 	R 	16 	100 	0
chr1.977310 	chr1 	977310 	R 	34 	100 	0
chr1.977035 	chr1 	977035 	R 	21 	100 	0
chr1.977329 	chr1 	977329 	R 	34 	100 	0
chr1.977383 	chr1 	977383 	F 	32 	93.75 	6.25
chr1.977380 	chr1 	977380 	F 	31 	87.1 	12.9
chr1.977367 	chr1 	977367 	F 	32 	100 	0
chr1.979582 	chr1 	979582 	F 	37 	100 	0
chr1.979559 	chr1 	979559 	F 	37 	100 	0
chr1.979269 	chr1 	979269 	R 	19 	100 	0
chr1.979574 	chr1 	979574 	F 	37 	100 	0
chr1.979417 	chr1 	979417 	F 	28 	96.43 	3.57
chr1.979268 	chr1 	979268 	F 	17 	100 	0
chr1.979294 	chr1 	979294 	F 	50 	100 	0
chr1.979817 	chr1 	979817 	R 	10 	30 	70
chr1.979220 	chr1 	979220 	R 	19 	100 	0
chr1.979410 	chr1 	979410 	F 	28 	100 	0
chr1.979383 	chr1 	979383 	R 	33 	100 	0
chr1.979668 	chr1 	979668 	F 	13 	100 	0
chr1.979288 	chr1 	979288 	F 	49 	57.14 	42.86
chr1.979373 	chr1 	979373 	R 	33 	96.97 	3.03
chr1.979284 	chr1 	979284 	F 	17 	100 	0
chr1.979551 	chr1 	979551 	F 	45 	100 	0
chr1.979637 	chr1 	979637 	R 	27 	100 	0
chr1.979333 	chr1 	979333 	F 	32 	43.75 	56.25
chr1.979594 	chr1 	979594 	F 	37 	35.14 	64.86
chr1.979132 	chr1 	979132 	F 	19 	100 	0
chr1.979800 	chr1 	979800 	R 	10 	90 	10
chr1.979423 	chr1 	979423 	F 	28 	100 	0
chr1.979136 	chr1 	979136 	F 	19 	94.74 	5.26
chr1.979827 	chr1 	979827 	R 	10 	100 	0
chr1.979590 	chr1 	979590 	R 	28 	100 	0
chr1.979557 	chr1 	979557 	F 	37 	94.59 	5.41
chr1.979685 	chr1 	979685 	F 	13 	92.31 	7.69
chr1.979595 	chr1 	979595 	R 	28 	53.57 	46.43
chr1.979664 	chr1 	979664 	F 	13 	100 	0
chr1.979334 	chr1 	979334 	R 	33 	51.52 	48.48
chr1.979174 	chr1 	979174 	F 	19 	57.89 	42.11
chr1.979309 	chr1 	979309 	F 	50 	98 	2
chr1.979491 	chr1 	979491 	R 	28 	100 	0
chr1.979321 	chr1 	979321 	F 	33 	100 	0
chr1.979349 	chr1 	979349 	R 	33 	100 	0
chr1.979784 	chr1 	979784 	R 	10 	90 	10
chr1.979341 	chr1 	979341 	R 	33 	93.94 	6.06
chr1.979497 	chr1 	979497 	R 	29 	93.1 	6.9
chr1.979306 	chr1 	979306 	F 	50 	96 	4
chr1.979247 	chr1 	979247 	R 	19 	100 	0
chr1.979677 	chr1 	979677 	F 	13 	61.54 	38.46
chr1.979661 	chr1 	979661 	F 	13 	100 	0
chr1.979671 	chr1 	979671 	F 	13 	84.62 	15.38
chr1.979503 	chr1 	979503 	R 	30 	96.67 	3.33
chr1.979589 	chr1 	979589 	F 	37 	97.3 	2.7
chr1.979636 	chr1 	979636 	F 	13 	100 	0
chr1.979795 	chr1 	979795 	R 	10 	90 	10
chr1.979485 	chr1 	979485 	R 	29 	93.1 	6.9
chr1.980411 	chr1 	980411 	F 	18 	100 	0
chr1.980439 	chr1 	980439 	F 	18 	100 	0
chr1.980434 	chr1 	980434 	F 	18 	100 	0
chr1.980704 	chr1 	980704 	F 	13 	92.31 	7.69
chr1.980685 	chr1 	980685 	F 	13 	53.85 	46.15
chr1.980696 	chr1 	980696 	F 	13 	100 	0
chr1.980710 	chr1 	980710 	F 	13 	61.54 	38.46
chr1.980882 	chr1 	980882 	R 	17 	100 	0
chr1.980841 	chr1 	980841 	R 	15 	93.33 	6.67
chr1.980876 	chr1 	980876 	R 	15 	93.33 	6.67
chr1.980868 	chr1 	980868 	R 	15 	53.33 	46.67
chr1.980889 	chr1 	980889 	R 	17 	100 	0
chr1.981745 	chr1 	981745 	F 	12 	100 	0
chr1.981815 	chr1 	981815 	R 	41 	95.12 	4.88
chr1.981859 	chr1 	981859 	R 	64 	70.31 	29.69
chr1.981754 	chr1 	981754 	F 	12 	83.33 	16.67
chr1.981869 	chr1 	981869 	R 	23 	86.96 	13.04
chr1.982404 	chr1 	982404 	R 	34 	55.88 	44.12
chr1.982388 	chr1 	982388 	R 	34 	97.06 	2.94
chr1.982383 	chr1 	982383 	F 	52 	94.23 	5.77
chr1.982426 	chr1 	982426 	R 	34 	100 	0
chr1.982387 	chr1 	982387 	F 	52 	92.31 	7.69
chr1.982336 	chr1 	982336 	F 	53 	100 	0
chr1.982355 	chr1 	982355 	F 	53 	100 	0
chr1.982384 	chr1 	982384 	R 	34 	94.12 	5.88
chr1.982347 	chr1 	982347 	F 	53 	100 	0
chr1.984343 	chr1 	984343 	R 	53 	100 	0
chr1.984637 	chr1 	984637 	R 	12 	100 	0
chr1.984993 	chr1 	984993 	R 	13 	92.31 	7.69
chr1.984010 	chr1 	984010 	F 	53 	92.45 	7.55
chr1.983611 	chr1 	983611 	F 	43 	93.02 	6.98
chr1.985004 	chr1 	985004 	R 	14 	100 	0
chr1.984710 	chr1 	984710 	F 	43 	100 	0
chr1.984254 	chr1 	984254 	F 	13 	84.62 	15.38
chr1.983387 	chr1 	983387 	R 	34 	97.06 	2.94
chr1.985075 	chr1 	985075 	F 	19 	94.74 	5.26
chr1.985038 	chr1 	985038 	F 	19 	100 	0
chr1.984272 	chr1 	984272 	F 	17 	94.12 	5.88
chr1.983386 	chr1 	983386 	F 	18 	100 	0
chr1.984235 	chr1 	984235 	F 	13 	92.31 	7.69
chr1.984006 	chr1 	984006 	F 	53 	64.15 	35.85
chr1.984088 	chr1 	984088 	R 	36 	97.22 	2.78
chr1.983714 	chr1 	983714 	R 	33 	100 	0
chr1.983598 	chr1 	983598 	R 	34 	97.06 	2.94
chr1.983422 	chr1 	983422 	F 	18 	83.33 	16.67
chr1.983660 	chr1 	983660 	F 	16 	100 	0
chr1.984867 	chr1 	984867 	R 	26 	100 	0
chr1.984325 	chr1 	984325 	R 	53 	98.11 	1.89
chr1.984427 	chr1 	984427 	R 	14 	57.14 	42.86
chr1.984413 	chr1 	984413 	R 	14 	100 	0
chr1.984307 	chr1 	984307 	R 	53 	100 	0
chr1.983404 	chr1 	983404 	F 	18 	83.33 	16.67
chr1.984279 	chr1 	984279 	F 	17 	94.12 	5.88
chr1.984121 	chr1 	984121 	R 	36 	100 	0
chr1.985162 	chr1 	985162 	R 	21 	52.38 	47.62
chr1.984830 	chr1 	984830 	R 	19 	100 	0
chr1.983024 	chr1 	983024 	F 	24 	95.83 	4.17
chr1.984412 	chr1 	984412 	F 	23 	86.96 	13.04
chr1.984429 	chr1 	984429 	R 	14 	50 	50
chr1.983037 	chr1 	983037 	F 	24 	91.67 	8.33
chr1.984428 	chr1 	984428 	F 	23 	39.13 	60.87
chr1.983179 	chr1 	983179 	R 	29 	24.14 	75.86
chr1.984861 	chr1 	984861 	R 	26 	46.15 	53.85
chr1.984102 	chr1 	984102 	R 	36 	100 	0
chr1.984463 	chr1 	984463 	R 	14 	50 	50
chr1.984039 	chr1 	984039 	F 	53 	94.34 	5.66
chr1.984387 	chr1 	984387 	F 	24 	100 	0
chr1.983597 	chr1 	983597 	F 	28 	100 	0
chr1.983729 	chr1 	983729 	F 	19 	89.47 	10.53
chr1.984751 	chr1 	984751 	F 	41 	97.56 	2.44
chr1.985063 	chr1 	985063 	F 	19 	94.74 	5.26
chr1.984223 	chr1 	984223 	R 	15 	93.33 	6.67
chr1.985069 	chr1 	985069 	F 	19 	84.21 	15.79
chr1.984309 	chr1 	984309 	R 	52 	65.38 	34.62
chr1.983566 	chr1 	983566 	R 	34 	100 	0
chr1.983604 	chr1 	983604 	F 	28 	96.43 	3.57
chr1.984104 	chr1 	984104 	R 	36 	66.67 	33.33
chr1.985166 	chr1 	985166 	R 	22 	100 	0
chr1.983563 	chr1 	983563 	R 	34 	41.18 	58.82
chr1.984022 	chr1 	984022 	F 	53 	98.11 	1.89
chr1.984320 	chr1 	984320 	R 	53 	100 	0
chr1.983039 	chr1 	983039 	F 	24 	91.67 	8.33
chr1.984631 	chr1 	984631 	R 	12 	100 	0
chr1.985052 	chr1 	985052 	F 	19 	73.68 	26.32
chr1.984231 	chr1 	984231 	F 	13 	100 	0
chr1.983691 	chr1 	983691 	R 	33 	96.97 	3.03
chr1.984265 	chr1 	984265 	F 	17 	100 	0
chr1.983601 	chr1 	983601 	F 	28 	89.29 	10.71
chr1.984446 	chr1 	984446 	R 	14 	100 	0
chr1.983413 	chr1 	983413 	F 	18 	88.89 	11.11
chr1.985039 	chr1 	985039 	R 	14 	100 	0
chr1.983713 	chr1 	983713 	F 	19 	100 	0
chr1.984457 	chr1 	984457 	R 	14 	28.57 	71.43
chr1.984208 	chr1 	984208 	R 	15 	93.33 	6.67
chr1.983176 	chr1 	983176 	R 	29 	6.9 	93.1
chr1.983590 	chr1 	983590 	R 	34 	97.06 	2.94
chr1.983186 	chr1 	983186 	R 	29 	72.41 	27.59
chr1.984723 	chr1 	984723 	F 	43 	93.02 	6.98
chr1.985017 	chr1 	985017 	R 	14 	92.86 	7.14
chr1.984426 	chr1 	984426 	F 	23 	39.13 	60.87
chr1.983033 	chr1 	983033 	F 	24 	100 	0
chr1.984232 	chr1 	984232 	R 	15 	100 	0
chr1.983732 	chr1 	983732 	F 	19 	89.47 	10.53
chr1.984007 	chr1 	984007 	R 	20 	65 	35
chr1.984079 	chr1 	984079 	R 	36 	100 	0
chr1.986275 	chr1 	986275 	R 	46 	0 	100
chr1.986064 	chr1 	986064 	F 	34 	61.76 	38.24
chr1.986247 	chr1 	986247 	F 	44 	0 	100
chr1.986233 	chr1 	986233 	F 	44 	0 	100
chr1.986188 	chr1 	986188 	R 	30 	0 	100
chr1.986235 	chr1 	986235 	F 	44 	0 	100
chr1.986284 	chr1 	986284 	R 	46 	0 	100
chr1.986198 	chr1 	986198 	R 	30 	0 	100
chr1.986217 	chr1 	986217 	R 	30 	43.33 	56.67
chr1.986180 	chr1 	986180 	R 	30 	0 	100
chr1.986216 	chr1 	986216 	F 	44 	47.73 	52.27
chr1.986271 	chr1 	986271 	R 	46 	2.17 	97.83
chr1.986191 	chr1 	986191 	R 	30 	0 	100
chr1.986087 	chr1 	986087 	F 	33 	54.55 	45.45
chr1.986293 	chr1 	986293 	R 	46 	28.26 	71.74
chr1.986248 	chr1 	986248 	R 	46 	2.17 	97.83
chr1.987254 	chr1 	987254 	R 	29 	100 	0
chr1.986842 	chr1 	986842 	R 	44 	65.91 	34.09
chr1.986849 	chr1 	986849 	R 	44 	97.73 	2.27
chr1.987246 	chr1 	987246 	R 	29 	89.66 	10.34
chr1.986963 	chr1 	986963 	F 	19 	94.74 	5.26
chr1.986865 	chr1 	986865 	R 	42 	100 	0
chr1.986958 	chr1 	986958 	F 	19 	94.74 	5.26
chr1.987223 	chr1 	987223 	R 	29 	100 	0
chr1.987241 	chr1 	987241 	R 	29 	72.41 	27.59
chr1.986804 	chr1 	986804 	F 	12 	100 	0
chr1.986995 	chr1 	986995 	R 	30 	100 	0
chr1.986788 	chr1 	986788 	F 	12 	83.33 	16.67
chr1.986792 	chr1 	986792 	F 	12 	91.67 	8.33
chr1.986783 	chr1 	986783 	F 	12 	100 	0
chr1.986959 	chr1 	986959 	R 	30 	93.33 	6.67
chr1.986920 	chr1 	986920 	F 	19 	100 	0
chr1.986964 	chr1 	986964 	R 	30 	96.67 	3.33
chr1.987420 	chr1 	987420 	R 	25 	100 	0
chr1.987470 	chr1 	987470 	R 	32 	96.88 	3.12
chr1.990694 	chr1 	990694 	R 	21 	100 	0
chr1.990482 	chr1 	990482 	F 	12 	91.67 	8.33
chr1.990141 	chr1 	990141 	F 	47 	10.64 	89.36
chr1.990644 	chr1 	990644 	R 	11 	90.91 	9.09
