chrBase 	chr 	base 	strand 	coverage 	freqC 	freqT
chr1.941294 	chr1 	941294 	F 	26 	96.15 	3.85
chr1.941285 	chr1 	941285 	R 	26 	76.92 	23.08
chr1.941334 	chr1 	941334 	R 	26 	100 	0
chr1.941284 	chr1 	941284 	F 	26 	92.31 	7.69
chr1.941310 	chr1 	941310 	R 	26 	96.15 	3.85
chr1.941295 	chr1 	941295 	R 	26 	88.46 	11.54
chr1.941747 	chr1 	941747 	F 	85 	48.24 	51.76
chr1.941770 	chr1 	941770 	F 	85 	88.24 	11.76
chr1.941960 	chr1 	941960 	R 	31 	100 	0
chr1.941928 	chr1 	941928 	R 	31 	90.32 	9.68
chr1.941954 	chr1 	941954 	R 	31 	80.65 	19.35
chr1.944232 	chr1 	944232 	F 	31 	96.77 	3.23
chr1.944269 	chr1 	944269 	R 	22 	95.45 	4.55
chr1.944277 	chr1 	944277 	R 	22 	81.82 	18.18
chr1.944300 	chr1 	944300 	F 	23 	100 	0
chr1.944203 	chr1 	944203 	F 	31 	51.61 	48.39
chr1.944246 	chr1 	944246 	F 	31 	93.55 	6.45
chr1.944332 	chr1 	944332 	F 	23 	95.65 	4.35
chr1.944317 	chr1 	944317 	F 	23 	95.65 	4.35
chr1.944200 	chr1 	944200 	F 	31 	93.55 	6.45
chr1.944294 	chr1 	944294 	R 	22 	100 	0
chr1.944301 	chr1 	944301 	R 	22 	100 	0
chr1.948725 	chr1 	948725 	F 	75 	0 	100
chr1.948682 	chr1 	948682 	F 	75 	37.33 	62.67
chr1.948717 	chr1 	948717 	F 	75 	0 	100
chr1.948691 	chr1 	948691 	F 	75 	0 	100
chr1.950711 	chr1 	950711 	F 	14 	92.86 	7.14
chr1.950742 	chr1 	950742 	R 	12 	100 	0
chr1.950756 	chr1 	950756 	R 	13 	100 	0
chr1.950835 	chr1 	950835 	F 	22 	59.09 	40.91
chr1.950755 	chr1 	950755 	F 	14 	100 	0
chr1.950741 	chr1 	950741 	F 	14 	100 	0
chr1.950972 	chr1 	950972 	R 	37 	29.73 	70.27
chr1.950727 	chr1 	950727 	F 	14 	78.57 	21.43
chr1.950788 	chr1 	950788 	R 	14 	100 	0
chr1.950761 	chr1 	950761 	F 	14 	92.86 	7.14
chr1.950734 	chr1 	950734 	F 	14 	92.86 	7.14
chr1.950762 	chr1 	950762 	R 	13 	76.92 	23.08
chr1.950929 	chr1 	950929 	R 	37 	45.95 	54.05
chr1.951531 	chr1 	951531 	F 	17 	100 	0
chr1.952917 	chr1 	952917 	R 	26 	100 	0
chr1.952957 	chr1 	952957 	R 	26 	88.46 	11.54
chr1.953839 	chr1 	953839 	F 	34 	100 	0
chr1.954054 	chr1 	954054 	R 	16 	100 	0
chr1.954046 	chr1 	954046 	R 	16 	100 	0
chr1.954042 	chr1 	954042 	R 	16 	75 	25
chr1.954044 	chr1 	954044 	R 	16 	93.75 	6.25
chr1.953868 	chr1 	953868 	F 	34 	100 	0
chr1.953860 	chr1 	953860 	F 	34 	100 	0
chr1.954008 	chr1 	954008 	R 	15 	93.33 	6.67
chr1.954016 	chr1 	954016 	R 	16 	100 	0
chr1.953877 	chr1 	953877 	F 	34 	100 	0
chr1.954033 	chr1 	954033 	R 	16 	100 	0
chr1.954492 	chr1 	954492 	F 	18 	33.33 	66.67
chr1.954567 	chr1 	954567 	F 	20 	35 	65
chr1.954592 	chr1 	954592 	F 	20 	45 	55
chr1.954770 	chr1 	954770 	R 	111 	0.9 	99.1
chr1.954774 	chr1 	954774 	R 	111 	32.43 	67.57
chr1.954773 	chr1 	954773 	F 	22 	36.36 	63.64
chr1.954818 	chr1 	954818 	F 	22 	0 	100
chr1.954794 	chr1 	954794 	F 	22 	0 	100
chr1.954799 	chr1 	954799 	F 	22 	4.55 	95.45
chr1.954808 	chr1 	954808 	F 	22 	0 	100
chr1.954820 	chr1 	954820 	F 	21 	0 	100
chr1.954806 	chr1 	954806 	F 	22 	0 	100
chr1.955155 	chr1 	955155 	F 	19 	15.79 	84.21
chr1.955087 	chr1 	955087 	F 	35 	34.29 	65.71
chr1.955097 	chr1 	955097 	F 	35 	0 	100
chr1.955168 	chr1 	955168 	F 	19 	0 	100
chr1.955220 	chr1 	955220 	R 	15 	0 	100
chr1.955165 	chr1 	955165 	F 	19 	5.26 	94.74
chr1.955230 	chr1 	955230 	R 	15 	26.67 	73.33
chr1.955180 	chr1 	955180 	R 	14 	0 	100
chr1.955156 	chr1 	955156 	R 	39 	41.03 	58.97
chr1.955111 	chr1 	955111 	F 	35 	0 	100
chr1.955163 	chr1 	955163 	F 	19 	0 	100
chr1.955199 	chr1 	955199 	R 	15 	0 	100
chr1.955185 	chr1 	955185 	F 	19 	0 	100
chr1.955148 	chr1 	955148 	R 	39 	0 	100
chr1.955112 	chr1 	955112 	R 	39 	0 	100
chr1.955186 	chr1 	955186 	R 	15 	0 	100
chr1.955179 	chr1 	955179 	F 	19 	0 	100
chr1.955137 	chr1 	955137 	F 	35 	0 	100
chr1.955138 	chr1 	955138 	R 	39 	0 	100
chr1.955106 	chr1 	955106 	F 	35 	0 	100
chr1.955107 	chr1 	955107 	R 	39 	0 	100
chr1.955198 	chr1 	955198 	F 	19 	0 	100
chr1.955927 	chr1 	955927 	F 	20 	40 	60
chr1.955951 	chr1 	955951 	F 	20 	0 	100
chr1.955942 	chr1 	955942 	F 	19 	0 	100
chr1.956553 	chr1 	956553 	R 	44 	20.45 	79.55
chr1.956089 	chr1 	956089 	R 	17 	0 	100
chr1.956173 	chr1 	956173 	F 	13 	0 	100
chr1.956109 	chr1 	956109 	R 	17 	0 	100
chr1.955958 	chr1 	955958 	F 	20 	0 	100
chr1.956137 	chr1 	956137 	F 	13 	30.77 	69.23
chr1.955968 	chr1 	955968 	F 	20 	0 	100
chr1.956456 	chr1 	956456 	R 	13 	7.69 	92.31
chr1.956138 	chr1 	956138 	R 	17 	58.82 	41.18
chr1.956024 	chr1 	956024 	R 	59 	0 	100
chr1.956142 	chr1 	956142 	F 	13 	0 	100
chr1.955965 	chr1 	955965 	F 	20 	0 	100
chr1.955962 	chr1 	955962 	F 	20 	0 	100
chr1.956441 	chr1 	956441 	R 	13 	0 	100
chr1.956020 	chr1 	956020 	R 	60 	0 	100
chr1.956022 	chr1 	956022 	R 	60 	0 	100
chr1.955945 	chr1 	955945 	F 	20 	0 	100
chr1.956006 	chr1 	956006 	R 	60 	0 	100
chr1.956516 	chr1 	956516 	R 	44 	0 	100
chr1.956405 	chr1 	956405 	R 	13 	0 	100
chr1.956036 	chr1 	956036 	R 	59 	22.03 	77.97
chr1.955948 	chr1 	955948 	F 	20 	0 	100
chr1.956000 	chr1 	956000 	R 	60 	0 	100
chr1.956013 	chr1 	956013 	R 	60 	0 	100
chr1.959154 	chr1 	959154 	F 	59 	0 	100
chr1.959136 	chr1 	959136 	F 	59 	61.02 	38.98
chr1.959160 	chr1 	959160 	F 	59 	93.22 	6.78
chr1.959167 	chr1 	959167 	F 	59 	96.61 	3.39
chr1.959128 	chr1 	959128 	F 	59 	62.71 	37.29
chr1.959554 	chr1 	959554 	R 	26 	46.15 	53.85
chr1.959553 	chr1 	959553 	F 	32 	65.62 	34.38
chr1.959578 	chr1 	959578 	R 	26 	73.08 	26.92
chr1.959506 	chr1 	959506 	F 	32 	90.62 	9.38
chr1.959349 	chr1 	959349 	R 	32 	100 	0
chr1.959367 	chr1 	959367 	F 	28 	85.71 	14.29
chr1.960552 	chr1 	960552 	R 	10 	90 	10
chr1.960768 	chr1 	960768 	R 	29 	96.55 	3.45
chr1.960268 	chr1 	960268 	F 	20 	85 	15
chr1.960477 	chr1 	960477 	R 	20 	95 	5
chr1.960350 	chr1 	960350 	R 	10 	100 	0
chr1.960551 	chr1 	960551 	F 	21 	90.48 	9.52
chr1.960616 	chr1 	960616 	R 	19 	89.47 	10.53
chr1.960489 	chr1 	960489 	F 	15 	93.33 	6.67
chr1.960342 	chr1 	960342 	R 	10 	80 	20
chr1.960602 	chr1 	960602 	F 	20 	100 	0
chr1.960732 	chr1 	960732 	R 	29 	48.28 	51.72
chr1.960603 	chr1 	960603 	R 	19 	94.74 	5.26
chr1.960282 	chr1 	960282 	F 	20 	90 	10
chr1.960363 	chr1 	960363 	R 	10 	90 	10
chr1.960762 	chr1 	960762 	R 	29 	31.03 	68.97
chr1.960354 	chr1 	960354 	R 	10 	80 	20
chr1.960316 	chr1 	960316 	F 	20 	90 	10
chr1.960490 	chr1 	960490 	R 	18 	88.89 	11.11
chr1.960317 	chr1 	960317 	R 	10 	90 	10
chr1.960486 	chr1 	960486 	R 	18 	100 	0
chr1.961293 	chr1 	961293 	F 	54 	85.19 	14.81
chr1.961303 	chr1 	961303 	F 	54 	68.52 	31.48
chr1.961309 	chr1 	961309 	F 	54 	59.26 	40.74
chr1.961286 	chr1 	961286 	F 	54 	96.3 	3.7
chr1.961266 	chr1 	961266 	F 	54 	100 	0
chr1.962605 	chr1 	962605 	F 	95 	0 	100
chr1.962580 	chr1 	962580 	F 	95 	30.53 	69.47
chr1.963489 	chr1 	963489 	R 	55 	20 	80
chr1.963508 	chr1 	963508 	R 	55 	27.27 	72.73
chr1.963474 	chr1 	963474 	R 	55 	5.45 	94.55
chr1.967989 	chr1 	967989 	R 	16 	56.25 	43.75
chr1.967988 	chr1 	967988 	F 	48 	29.17 	70.83
chr1.967998 	chr1 	967998 	F 	48 	0 	100
chr1.967968 	chr1 	967968 	R 	16 	6.25 	93.75
chr1.967970 	chr1 	967970 	R 	16 	0 	100
chr1.967886 	chr1 	967886 	F 	45 	37.78 	62.22
chr1.968085 	chr1 	968085 	F 	48 	52.08 	47.92
chr1.968075 	chr1 	968075 	R 	19 	63.16 	36.84
chr1.968127 	chr1 	968127 	F 	48 	6.25 	93.75
chr1.968064 	chr1 	968064 	R 	20 	20 	80
chr1.968083 	chr1 	968083 	R 	20 	15 	85
chr1.968019 	chr1 	968019 	F 	48 	4.17 	95.83
chr1.968086 	chr1 	968086 	R 	20 	65 	35
chr1.968045 	chr1 	968045 	R 	20 	5 	95
chr1.968043 	chr1 	968043 	R 	20 	0 	100
chr1.968510 	chr1 	968510 	F 	31 	0 	100
chr1.968564 	chr1 	968564 	R 	42 	0 	100
chr1.968575 	chr1 	968575 	R 	42 	0 	100
chr1.968504 	chr1 	968504 	F 	31 	0 	100
chr1.968491 	chr1 	968491 	F 	30 	0 	100
chr1.968581 	chr1 	968581 	R 	42 	0 	100
chr1.968568 	chr1 	968568 	R 	42 	0 	100
chr1.968523 	chr1 	968523 	F 	31 	0 	100
chr1.968559 	chr1 	968559 	R 	41 	0 	100
chr1.968566 	chr1 	968566 	R 	42 	0 	100
chr1.968584 	chr1 	968584 	R 	42 	35.71 	64.29
chr1.968477 	chr1 	968477 	F 	29 	0 	100
chr1.968472 	chr1 	968472 	F 	31 	38.71 	61.29
chr1.969266 	chr1 	969266 	R 	31 	3.23 	96.77
chr1.969275 	chr1 	969275 	F 	23 	0 	100
chr1.968816 	chr1 	968816 	R 	11 	0 	100
chr1.969270 	chr1 	969270 	R 	31 	0 	100
chr1.969464 	chr1 	969464 	F 	18 	0 	100
chr1.969474 	chr1 	969474 	R 	28 	0 	100
chr1.969257 	chr1 	969257 	F 	23 	0 	100
chr1.969354 	chr1 	969354 	F 	11 	0 	100
chr1.968822 	chr1 	968822 	R 	11 	0 	100
chr1.968814 	chr1 	968814 	R 	11 	0 	100
chr1.969265 	chr1 	969265 	F 	23 	0 	100
chr1.968987 	chr1 	968987 	R 	28 	0 	100
chr1.969518 	chr1 	969518 	R 	41 	51.22 	48.78
chr1.969500 	chr1 	969500 	R 	41 	0 	100
chr1.969300 	chr1 	969300 	R 	31 	0 	100
chr1.969279 	chr1 	969279 	F 	23 	0 	100
chr1.968990 	chr1 	968990 	F 	18 	0 	100
chr1.969121 	chr1 	969121 	R 	32 	0 	100
chr1.969468 	chr1 	969468 	R 	38 	0 	100
chr1.969438 	chr1 	969438 	F 	18 	0 	100
chr1.969304 	chr1 	969304 	R 	31 	12.9 	87.1
chr1.969321 	chr1 	969321 	F 	11 	0 	100
chr1.968967 	chr1 	968967 	F 	18 	0 	100
chr1.969307 	chr1 	969307 	R 	31 	41.94 	58.06
chr1.968839 	chr1 	968839 	R 	14 	42.86 	57.14
chr1.969431 	chr1 	969431 	F 	18 	0 	100
chr1.968835 	chr1 	968835 	R 	11 	0 	100
chr1.969470 	chr1 	969470 	R 	41 	0 	100
chr1.968944 	chr1 	968944 	F 	18 	22.22 	77.78
chr1.968797 	chr1 	968797 	R 	11 	0 	100
chr1.969011 	chr1 	969011 	R 	27 	3.7 	96.3
chr1.968803 	chr1 	968803 	R 	11 	0 	100
chr1.969473 	chr1 	969473 	F 	18 	0 	100
chr1.968968 	chr1 	968968 	R 	28 	0 	100
chr1.969429 	chr1 	969429 	F 	18 	0 	100
chr1.969458 	chr1 	969458 	F 	18 	0 	100
chr1.969447 	chr1 	969447 	F 	17 	0 	100
chr1.969469 	chr1 	969469 	F 	17 	0 	100
chr1.969154 	chr1 	969154 	R 	32 	34.38 	65.62
chr1.969509 	chr1 	969509 	R 	41 	0 	100
chr1.969467 	chr1 	969467 	F 	18 	0 	100
chr1.969503 	chr1 	969503 	R 	41 	0 	100
chr1.969391 	chr1 	969391 	R 	10 	0 	100
chr1.969276 	chr1 	969276 	R 	31 	0 	100
chr1.969399 	chr1 	969399 	R 	10 	0 	100
chr1.969298 	chr1 	969298 	R 	31 	0 	100
chr1.968794 	chr1 	968794 	R 	11 	0 	100
chr1.969420 	chr1 	969420 	R 	10 	30 	70
chr1.968986 	chr1 	968986 	F 	18 	0 	100
chr1.969343 	chr1 	969343 	F 	11 	0 	100
chr1.969254 	chr1 	969254 	F 	23 	4.35 	95.65
chr1.968991 	chr1 	968991 	R 	28 	7.14 	92.86
chr1.968829 	chr1 	968829 	R 	11 	0 	100
chr1.969491 	chr1 	969491 	R 	41 	0 	100
chr1.969240 	chr1 	969240 	F 	23 	8.7 	91.3
chr1.969356 	chr1 	969356 	F 	10 	0 	100
chr1.969393 	chr1 	969393 	R 	10 	0 	100
chr1.969280 	chr1 	969280 	R 	31 	0 	100
chr1.969258 	chr1 	969258 	R 	24 	0 	100
chr1.969444 	chr1 	969444 	F 	18 	5.56 	94.44
chr1.968958 	chr1 	968958 	F 	18 	0 	100
chr1.968827 	chr1 	968827 	R 	11 	0 	100
chr1.969426 	chr1 	969426 	F 	18 	38.89 	61.11
chr1.969269 	chr1 	969269 	F 	23 	0 	100
chr1.969306 	chr1 	969306 	F 	11 	36.36 	63.64
chr1.969237 	chr1 	969237 	F 	23 	39.13 	60.87
chr1.969915 	chr1 	969915 	R 	48 	6.25 	93.75
chr1.969980 	chr1 	969980 	F 	57 	42.11 	57.89
chr1.969973 	chr1 	969973 	F 	57 	38.6 	61.4
chr1.969966 	chr1 	969966 	F 	57 	22.81 	77.19
chr1.969634 	chr1 	969634 	F 	30 	6.67 	93.33
chr1.969899 	chr1 	969899 	R 	48 	2.08 	97.92
chr1.969694 	chr1 	969694 	R 	44 	0 	100
chr1.969767 	chr1 	969767 	F 	110 	40.91 	59.09
chr1.969923 	chr1 	969923 	R 	48 	35.42 	64.58
chr1.969685 	chr1 	969685 	R 	44 	2.27 	97.73
chr1.969721 	chr1 	969721 	R 	44 	36.36 	63.64
chr1.969684 	chr1 	969684 	F 	29 	0 	100
chr1.969664 	chr1 	969664 	F 	29 	0 	100
chr1.969884 	chr1 	969884 	R 	48 	2.08 	97.92
chr1.969996 	chr1 	969996 	F 	57 	1.75 	98.25
chr1.970191 	chr1 	970191 	F 	14 	42.86 	57.14
chr1.970172 	chr1 	970172 	R 	94 	81.91 	18.09
chr1.970170 	chr1 	970170 	R 	94 	91.49 	8.51
chr1.970164 	chr1 	970164 	R 	94 	81.91 	18.09
chr1.970159 	chr1 	970159 	R 	94 	95.74 	4.26
chr1.970181 	chr1 	970181 	R 	94 	58.51 	41.49
chr1.970223 	chr1 	970223 	F 	14 	85.71 	14.29
chr1.970214 	chr1 	970214 	F 	14 	0 	100
chr1.970237 	chr1 	970237 	F 	14 	42.86 	57.14
chr1.970161 	chr1 	970161 	R 	94 	98.94 	1.06
chr1.970130 	chr1 	970130 	R 	91 	26.37 	73.63
chr1.971290 	chr1 	971290 	F 	29 	24.14 	75.86
chr1.971322 	chr1 	971322 	F 	29 	0 	100
chr1.972983 	chr1 	972983 	F 	28 	57.14 	42.86
chr1.973120 	chr1 	973120 	R 	17 	35.29 	64.71
chr1.973021 	chr1 	973021 	F 	28 	17.86 	82.14
chr1.973419 	chr1 	973419 	F 	18 	5.56 	94.44
chr1.973412 	chr1 	973412 	F 	18 	61.11 	38.89
chr1.975552 	chr1 	975552 	R 	28 	0 	100
chr1.975563 	chr1 	975563 	R 	28 	0 	100
chr1.975562 	chr1 	975562 	F 	16 	0 	100
chr1.975581 	chr1 	975581 	R 	27 	55.56 	44.44
chr1.975521 	chr1 	975521 	F 	17 	0 	100
chr1.975517 	chr1 	975517 	F 	18 	22.22 	77.78
chr1.975617 	chr1 	975617 	F 	112 	6.25 	93.75
chr1.975528 	chr1 	975528 	F 	17 	0 	100
chr1.975551 	chr1 	975551 	F 	17 	0 	100
chr1.975564 	chr1 	975564 	F 	17 	0 	100
chr1.975611 	chr1 	975611 	F 	112 	43.75 	56.25
chr1.975565 	chr1 	975565 	R 	28 	0 	100
chr1.976318 	chr1 	976318 	F 	10 	0 	100
chr1.976556 	chr1 	976556 	F 	120 	12.5 	87.5
chr1.976687 	chr1 	976687 	R 	154 	20.13 	79.87
chr1.976407 	chr1 	976407 	R 	18 	0 	100
chr1.976289 	chr1 	976289 	F 	10 	0 	100
chr1.976438 	chr1 	976438 	R 	18 	27.78 	72.22
chr1.975901 	chr1 	975901 	F 	88 	2.27 	97.73
chr1.976548 	chr1 	976548 	F 	120 	15 	85
chr1.976690 	chr1 	976690 	R 	154 	35.71 	64.29
chr1.975903 	chr1 	975903 	F 	88 	1.14 	98.86
chr1.976666 	chr1 	976666 	R 	154 	15.58 	84.42
chr1.976237 	chr1 	976237 	R 	43 	4.65 	95.35
chr1.976007 	chr1 	976007 	R 	176 	0.57 	99.43
chr1.975915 	chr1 	975915 	F 	88 	0 	100
chr1.975928 	chr1 	975928 	F 	88 	0 	100
chr1.976038 	chr1 	976038 	R 	174 	0 	100
chr1.976705 	chr1 	976705 	R 	153 	46.41 	53.59
chr1.976445 	chr1 	976445 	R 	18 	33.33 	66.67
chr1.976153 	chr1 	976153 	F 	57 	1.75 	98.25
chr1.976051 	chr1 	976051 	R 	175 	29.71 	70.29
chr1.975881 	chr1 	975881 	F 	90 	23.33 	76.67
chr1.976228 	chr1 	976228 	R 	43 	0 	100
chr1.976260 	chr1 	976260 	R 	43 	2.33 	97.67
chr1.976012 	chr1 	976012 	R 	176 	0 	100
chr1.976231 	chr1 	976231 	R 	43 	0 	100
chr1.976681 	chr1 	976681 	R 	154 	74.03 	25.97
chr1.976429 	chr1 	976429 	R 	18 	0 	100
chr1.976675 	chr1 	976675 	R 	153 	37.25 	62.75
chr1.975893 	chr1 	975893 	F 	88 	3.41 	96.59
chr1.976251 	chr1 	976251 	R 	43 	0 	100
chr1.976696 	chr1 	976696 	R 	154 	34.42 	65.58
chr1.975897 	chr1 	975897 	F 	88 	2.27 	97.73
chr1.976575 	chr1 	976575 	F 	120 	25 	75
chr1.976660 	chr1 	976660 	R 	150 	32.67 	67.33
chr1.976544 	chr1 	976544 	F 	120 	5 	95
chr1.976417 	chr1 	976417 	R 	18 	11.11 	88.89
chr1.976118 	chr1 	976118 	F 	57 	0 	100
chr1.976249 	chr1 	976249 	R 	43 	2.33 	97.67
chr1.976145 	chr1 	976145 	F 	57 	0 	100
chr1.976003 	chr1 	976003 	R 	176 	0 	100
chr1.976267 	chr1 	976267 	R 	43 	2.33 	97.67
chr1.976693 	chr1 	976693 	R 	154 	5.84 	94.16
chr1.976046 	chr1 	976046 	R 	173 	1.16 	98.84
chr1.976135 	chr1 	976135 	F 	57 	0 	100
chr1.976655 	chr1 	976655 	R 	153 	40.52 	59.48
chr1.976533 	chr1 	976533 	F 	120 	25 	75
chr1.976412 	chr1 	976412 	R 	18 	5.56 	94.44
chr1.976423 	chr1 	976423 	R 	18 	22.22 	77.78
chr1.976107 	chr1 	976107 	F 	56 	35.71 	64.29
chr1.976111 	chr1 	976111 	F 	56 	1.79 	98.21
chr1.976558 	chr1 	976558 	F 	120 	3.33 	96.67
chr1.976278 	chr1 	976278 	R 	43 	16.28 	83.72
chr1.976272 	chr1 	976272 	R 	43 	0 	100
chr1.976256 	chr1 	976256 	R 	43 	0 	100
chr1.975909 	chr1 	975909 	F 	88 	0 	100
chr1.977459 	chr1 	977459 	R 	23 	91.3 	8.7
chr1.977058 	chr1 	977058 	F 	10 	100 	0
chr1.976997 	chr1 	976997 	F 	30 	96.67 	3.33
chr1.977463 	chr1 	977463 	R 	24 	83.33 	16.67
chr1.977079 	chr1 	977079 	F 	10 	100 	0
chr1.976998 	chr1 	976998 	R 	22 	100 	0
chr1.977455 	chr1 	977455 	R 	24 	91.67 	8.33
chr1.977063 	chr1 	977063 	F 	10 	100 	0
chr1.976966 	chr1 	976966 	F 	30 	100 	0
chr1.977501 	chr1 	977501 	R 	24 	100 	0
chr1.977406 	chr1 	977406 	F 	13 	92.31 	7.69
chr1.977395 	chr1 	977395 	F 	13 	100 	0
chr1.977024 	chr1 	977024 	R 	22 	86.36 	13.64
chr1.976985 	chr1 	976985 	F 	30 	96.67 	3.33
chr1.977659 	chr1 	977659 	R 	14 	100 	0
chr1.977310 	chr1 	977310 	R 	35 	100 	0
chr1.977035 	chr1 	977035 	R 	22 	100 	0
chr1.977383 	chr1 	977383 	F 	13 	69.23 	30.77
chr1.977367 	chr1 	977367 	F 	13 	100 	0
chr1.976982 	chr1 	976982 	F 	30 	96.67 	3.33
chr1.977389 	chr1 	977389 	F 	13 	92.31 	7.69
chr1.977346 	chr1 	977346 	R 	35 	100 	0
chr1.977034 	chr1 	977034 	F 	10 	100 	0
chr1.977020 	chr1 	977020 	R 	22 	90.91 	9.09
chr1.977003 	chr1 	977003 	F 	30 	90 	10
chr1.976959 	chr1 	976959 	F 	29 	100 	0
chr1.977004 	chr1 	977004 	R 	22 	95.45 	4.55
chr1.976986 	chr1 	976986 	R 	22 	95.45 	4.55
chr1.977483 	chr1 	977483 	R 	24 	100 	0
chr1.977031 	chr1 	977031 	R 	22 	86.36 	13.64
chr1.977356 	chr1 	977356 	F 	13 	100 	0
chr1.977329 	chr1 	977329 	R 	35 	100 	0
chr1.977380 	chr1 	977380 	F 	13 	76.92 	23.08
chr1.979582 	chr1 	979582 	F 	25 	92 	8
chr1.978973 	chr1 	978973 	F 	53 	98.11 	1.89
chr1.979288 	chr1 	979288 	F 	16 	93.75 	6.25
chr1.979373 	chr1 	979373 	R 	10 	90 	10
chr1.979551 	chr1 	979551 	F 	27 	100 	0
chr1.979637 	chr1 	979637 	R 	23 	100 	0
chr1.979594 	chr1 	979594 	F 	25 	92 	8
chr1.979132 	chr1 	979132 	F 	12 	83.33 	16.67
chr1.979423 	chr1 	979423 	F 	22 	95.45 	4.55
chr1.979133 	chr1 	979133 	R 	28 	100 	0
chr1.979827 	chr1 	979827 	R 	21 	100 	0
chr1.979685 	chr1 	979685 	F 	21 	95.24 	4.76
chr1.978991 	chr1 	978991 	F 	53 	88.68 	11.32
chr1.979664 	chr1 	979664 	F 	22 	95.45 	4.55
chr1.979309 	chr1 	979309 	F 	16 	100 	0
chr1.979491 	chr1 	979491 	R 	30 	100 	0
chr1.979349 	chr1 	979349 	R 	10 	90 	10
chr1.979497 	chr1 	979497 	R 	30 	100 	0
chr1.979661 	chr1 	979661 	F 	22 	100 	0
chr1.979503 	chr1 	979503 	R 	32 	100 	0
chr1.979589 	chr1 	979589 	F 	25 	92 	8
chr1.979636 	chr1 	979636 	F 	22 	100 	0
chr1.979795 	chr1 	979795 	R 	21 	95.24 	4.76
chr1.979485 	chr1 	979485 	R 	30 	90 	10
chr1.979559 	chr1 	979559 	F 	25 	100 	0
chr1.979574 	chr1 	979574 	F 	25 	96 	4
chr1.979417 	chr1 	979417 	F 	22 	95.45 	4.55
chr1.979294 	chr1 	979294 	F 	16 	93.75 	6.25
chr1.979817 	chr1 	979817 	R 	21 	95.24 	4.76
chr1.979410 	chr1 	979410 	F 	22 	100 	0
chr1.979383 	chr1 	979383 	R 	10 	100 	0
chr1.979668 	chr1 	979668 	F 	22 	77.27 	22.73
chr1.978964 	chr1 	978964 	F 	53 	98.11 	1.89
chr1.979333 	chr1 	979333 	F 	11 	100 	0
chr1.979800 	chr1 	979800 	R 	21 	90.48 	9.52
chr1.979136 	chr1 	979136 	F 	12 	100 	0
chr1.979590 	chr1 	979590 	R 	23 	91.3 	8.7
chr1.979557 	chr1 	979557 	F 	25 	100 	0
chr1.979091 	chr1 	979091 	R 	28 	100 	0
chr1.979595 	chr1 	979595 	R 	23 	95.65 	4.35
chr1.979174 	chr1 	979174 	F 	12 	83.33 	16.67
chr1.979321 	chr1 	979321 	F 	11 	100 	0
chr1.979784 	chr1 	979784 	R 	21 	95.24 	4.76
chr1.979009 	chr1 	979009 	F 	52 	94.23 	5.77
chr1.979341 	chr1 	979341 	R 	10 	90 	10
chr1.979306 	chr1 	979306 	F 	16 	100 	0
chr1.979677 	chr1 	979677 	F 	22 	90.91 	9.09
chr1.978968 	chr1 	978968 	F 	53 	92.45 	7.55
chr1.979671 	chr1 	979671 	F 	22 	100 	0
chr1.980411 	chr1 	980411 	F 	51 	64.71 	35.29
chr1.980434 	chr1 	980434 	F 	51 	98.04 	1.96
chr1.980439 	chr1 	980439 	F 	51 	96.08 	3.92
chr1.980704 	chr1 	980704 	F 	17 	88.24 	11.76
chr1.980710 	chr1 	980710 	F 	17 	94.12 	5.88
chr1.980685 	chr1 	980685 	F 	17 	100 	0
chr1.980696 	chr1 	980696 	F 	17 	82.35 	17.65
chr1.980876 	chr1 	980876 	R 	23 	91.3 	8.7
chr1.980882 	chr1 	980882 	R 	25 	96 	4
chr1.980841 	chr1 	980841 	R 	23 	100 	0
chr1.980868 	chr1 	980868 	R 	23 	95.65 	4.35
chr1.980889 	chr1 	980889 	R 	25 	100 	0
chr1.981859 	chr1 	981859 	R 	18 	94.44 	5.56
chr1.981869 	chr1 	981869 	R 	13 	100 	0
chr1.982404 	chr1 	982404 	R 	15 	46.67 	53.33
chr1.982388 	chr1 	982388 	R 	15 	93.33 	6.67
chr1.982383 	chr1 	982383 	F 	25 	92 	8
chr1.982387 	chr1 	982387 	F 	25 	88 	12
chr1.982336 	chr1 	982336 	F 	25 	96 	4
chr1.982384 	chr1 	982384 	R 	15 	93.33 	6.67
chr1.982426 	chr1 	982426 	R 	15 	93.33 	6.67
chr1.982355 	chr1 	982355 	F 	25 	96 	4
chr1.982347 	chr1 	982347 	F 	25 	100 	0
chr1.983387 	chr1 	983387 	R 	115 	97.39 	2.61
chr1.983260 	chr1 	983260 	F 	13 	92.31 	7.69
chr1.983386 	chr1 	983386 	F 	17 	94.12 	5.88
chr1.983422 	chr1 	983422 	F 	17 	88.24 	11.76
chr1.983256 	chr1 	983256 	F 	13 	84.62 	15.38
chr1.983404 	chr1 	983404 	F 	17 	100 	0
chr1.983024 	chr1 	983024 	F 	52 	100 	0
chr1.983037 	chr1 	983037 	F 	53 	98.11 	1.89
chr1.983179 	chr1 	983179 	R 	33 	75.76 	24.24
chr1.983243 	chr1 	983243 	F 	13 	100 	0
chr1.983239 	chr1 	983239 	F 	13 	92.31 	7.69
chr1.983039 	chr1 	983039 	F 	53 	96.23 	3.77
chr1.983221 	chr1 	983221 	F 	13 	100 	0
