chrBase 	chr 	base 	strand 	coverage 	freqC 	freqT
chr1.937049 	chr1 	937049 	R 	33 	54.55 	45.45
chr1.937188 	chr1 	937188 	R 	32 	0 	100
chr1.936271 	chr1 	936271 	F 	22 	50 	50
chr1.937187 	chr1 	937187 	F 	30 	6.67 	93.33
chr1.937186 	chr1 	937186 	R 	32 	0 	100
chr1.936834 	chr1 	936834 	R 	11 	90.91 	9.09
chr1.937172 	chr1 	937172 	R 	32 	0 	100
chr1.937037 	chr1 	937037 	R 	31 	12.9 	87.1
chr1.937035 	chr1 	937035 	R 	32 	34.38 	65.62
chr1.937148 	chr1 	937148 	R 	31 	3.23 	96.77
chr1.937171 	chr1 	937171 	F 	35 	11.43 	88.57
chr1.936698 	chr1 	936698 	F 	45 	75.56 	24.44
chr1.937018 	chr1 	937018 	R 	32 	9.38 	90.62
chr1.936787 	chr1 	936787 	F 	28 	10.71 	89.29
chr1.937026 	chr1 	937026 	R 	23 	21.74 	78.26
chr1.936720 	chr1 	936720 	F 	44 	2.27 	97.73
chr1.937121 	chr1 	937121 	F 	34 	20.59 	79.41
chr1.936276 	chr1 	936276 	F 	21 	0 	100
chr1.936340 	chr1 	936340 	F 	22 	4.55 	95.45
chr1.936796 	chr1 	936796 	R 	10 	10 	90
chr1.937199 	chr1 	937199 	R 	32 	6.25 	93.75
chr1.936827 	chr1 	936827 	R 	10 	30 	70
chr1.937219 	chr1 	937219 	F 	32 	0 	100
chr1.937126 	chr1 	937126 	F 	31 	0 	100
chr1.937135 	chr1 	937135 	F 	32 	0 	100
chr1.936924 	chr1 	936924 	F 	21 	28.57 	71.43
chr1.937144 	chr1 	937144 	F 	34 	8.82 	91.18
chr1.937016 	chr1 	937016 	R 	32 	3.12 	96.88
chr1.937145 	chr1 	937145 	R 	30 	20 	80
chr1.937185 	chr1 	937185 	F 	31 	9.68 	90.32
chr1.937040 	chr1 	937040 	R 	31 	25.81 	74.19
chr1.936346 	chr1 	936346 	F 	22 	9.09 	90.91
chr1.937147 	chr1 	937147 	F 	35 	2.86 	97.14
chr1.936795 	chr1 	936795 	F 	42 	2.38 	97.62
chr1.937160 	chr1 	937160 	R 	30 	6.67 	93.33
chr1.937169 	chr1 	937169 	R 	31 	9.68 	90.32
chr1.937168 	chr1 	937168 	F 	35 	5.71 	94.29
chr1.936970 	chr1 	936970 	F 	18 	0 	100
chr1.936971 	chr1 	936971 	R 	29 	3.45 	96.55
chr1.937207 	chr1 	937207 	F 	34 	0 	100
chr1.936282 	chr1 	936282 	F 	22 	4.55 	95.45
chr1.936979 	chr1 	936979 	F 	10 	10 	90
chr1.937198 	chr1 	937198 	F 	27 	11.11 	88.89
chr1.936301 	chr1 	936301 	F 	22 	0 	100
chr1.937220 	chr1 	937220 	R 	32 	0 	100
chr1.940202 	chr1 	940202 	R 	34 	0 	100
chr1.940167 	chr1 	940167 	R 	31 	29.03 	70.97
chr1.940250 	chr1 	940250 	R 	36 	55.56 	44.44
chr1.940765 	chr1 	940765 	R 	13 	53.85 	46.15
chr1.940683 	chr1 	940683 	R 	13 	15.38 	84.62
chr1.941960 	chr1 	941960 	R 	18 	94.44 	5.56
chr1.941747 	chr1 	941747 	F 	22 	95.45 	4.55
chr1.941895 	chr1 	941895 	R 	17 	100 	0
chr1.941928 	chr1 	941928 	R 	18 	94.44 	5.56
chr1.941954 	chr1 	941954 	R 	18 	94.44 	5.56
chr1.941770 	chr1 	941770 	F 	22 	90.91 	9.09
chr1.941803 	chr1 	941803 	F 	22 	90.91 	9.09
chr1.941899 	chr1 	941899 	R 	17 	100 	0
chr1.944204 	chr1 	944204 	R 	24 	83.33 	16.67
chr1.944269 	chr1 	944269 	R 	25 	96 	4
chr1.944277 	chr1 	944277 	R 	25 	100 	0
chr1.944247 	chr1 	944247 	R 	25 	96 	4
chr1.944233 	chr1 	944233 	R 	24 	87.5 	12.5
chr1.944294 	chr1 	944294 	R 	25 	96 	4
chr1.944301 	chr1 	944301 	R 	25 	100 	0
chr1.948172 	chr1 	948172 	F 	12 	83.33 	16.67
chr1.948219 	chr1 	948219 	F 	12 	100 	0
chr1.948128 	chr1 	948128 	F 	12 	100 	0
chr1.948220 	chr1 	948220 	R 	15 	100 	0
chr1.948205 	chr1 	948205 	R 	15 	100 	0
chr1.948204 	chr1 	948204 	F 	12 	91.67 	8.33
chr1.948228 	chr1 	948228 	R 	15 	100 	0
chr1.948173 	chr1 	948173 	R 	15 	100 	0
chr1.948144 	chr1 	948144 	F 	11 	81.82 	18.18
chr1.948266 	chr1 	948266 	R 	16 	100 	0
chr1.948725 	chr1 	948725 	F 	18 	0 	100
chr1.948682 	chr1 	948682 	F 	17 	41.18 	58.82
chr1.948740 	chr1 	948740 	F 	17 	0 	100
chr1.948717 	chr1 	948717 	F 	18 	0 	100
chr1.948691 	chr1 	948691 	F 	18 	0 	100
chr1.948761 	chr1 	948761 	F 	15 	0 	100
chr1.948775 	chr1 	948775 	F 	15 	0 	100
chr1.951531 	chr1 	951531 	F 	11 	100 	0
chr1.951587 	chr1 	951587 	F 	11 	100 	0
chr1.950835 	chr1 	950835 	F 	30 	100 	0
chr1.950972 	chr1 	950972 	R 	34 	88.24 	11.76
chr1.950928 	chr1 	950928 	F 	28 	92.86 	7.14
chr1.950929 	chr1 	950929 	R 	30 	63.33 	36.67
chr1.954041 	chr1 	954041 	F 	13 	92.31 	7.69
chr1.954053 	chr1 	954053 	F 	13 	100 	0
chr1.954770 	chr1 	954770 	R 	28 	0 	100
chr1.955155 	chr1 	955155 	F 	37 	24.32 	75.68
chr1.954825 	chr1 	954825 	F 	11 	0 	100
chr1.954774 	chr1 	954774 	R 	30 	33.33 	66.67
chr1.955168 	chr1 	955168 	F 	25 	0 	100
chr1.954773 	chr1 	954773 	F 	12 	41.67 	58.33
chr1.955165 	chr1 	955165 	F 	31 	0 	100
chr1.954054 	chr1 	954054 	R 	19 	100 	0
chr1.954493 	chr1 	954493 	R 	10 	100 	0
chr1.954818 	chr1 	954818 	F 	11 	0 	100
chr1.954489 	chr1 	954489 	R 	10 	100 	0
chr1.954046 	chr1 	954046 	R 	18 	100 	0
chr1.953957 	chr1 	953957 	R 	17 	100 	0
chr1.953974 	chr1 	953974 	F 	15 	100 	0
chr1.954794 	chr1 	954794 	F 	11 	9.09 	90.91
chr1.954045 	chr1 	954045 	F 	14 	85.71 	14.29
chr1.954042 	chr1 	954042 	R 	18 	77.78 	22.22
chr1.954799 	chr1 	954799 	F 	10 	10 	90
chr1.954044 	chr1 	954044 	R 	18 	94.44 	5.56
chr1.954043 	chr1 	954043 	F 	14 	100 	0
chr1.955163 	chr1 	955163 	F 	34 	0 	100
chr1.954015 	chr1 	954015 	F 	15 	100 	0
chr1.954032 	chr1 	954032 	F 	14 	100 	0
chr1.953956 	chr1 	953956 	F 	14 	100 	0
chr1.953989 	chr1 	953989 	F 	15 	93.33 	6.67
chr1.953990 	chr1 	953990 	R 	18 	100 	0
chr1.954007 	chr1 	954007 	F 	15 	100 	0
chr1.955185 	chr1 	955185 	F 	27 	0 	100
chr1.953962 	chr1 	953962 	R 	17 	100 	0
chr1.955219 	chr1 	955219 	F 	30 	0 	100
chr1.954808 	chr1 	954808 	F 	11 	0 	100
chr1.953971 	chr1 	953971 	R 	18 	100 	0
chr1.954477 	chr1 	954477 	R 	10 	90 	10
chr1.954820 	chr1 	954820 	F 	11 	0 	100
chr1.954008 	chr1 	954008 	R 	18 	94.44 	5.56
chr1.953975 	chr1 	953975 	R 	17 	100 	0
chr1.953970 	chr1 	953970 	F 	15 	100 	0
chr1.954837 	chr1 	954837 	F 	10 	0 	100
chr1.954806 	chr1 	954806 	F 	11 	0 	100
chr1.955179 	chr1 	955179 	F 	13 	0 	100
chr1.954016 	chr1 	954016 	R 	18 	100 	0
chr1.954847 	chr1 	954847 	F 	11 	0 	100
chr1.954849 	chr1 	954849 	F 	11 	0 	100
chr1.954033 	chr1 	954033 	R 	18 	83.33 	16.67
chr1.954852 	chr1 	954852 	F 	10 	0 	100
chr1.955198 	chr1 	955198 	F 	34 	0 	100
chr1.953961 	chr1 	953961 	F 	15 	100 	0
chr1.956515 	chr1 	956515 	F 	16 	0 	100
chr1.955943 	chr1 	955943 	R 	20 	5 	95
chr1.955927 	chr1 	955927 	F 	14 	64.29 	35.71
chr1.955951 	chr1 	955951 	F 	14 	0 	100
chr1.956552 	chr1 	956552 	F 	15 	100 	0
chr1.955942 	chr1 	955942 	F 	13 	0 	100
chr1.956455 	chr1 	956455 	F 	16 	56.25 	43.75
chr1.956553 	chr1 	956553 	R 	16 	18.75 	81.25
chr1.956459 	chr1 	956459 	R 	14 	7.14 	92.86
chr1.955949 	chr1 	955949 	R 	23 	4.35 	95.65
chr1.956217 	chr1 	956217 	F 	14 	7.14 	92.86
chr1.955958 	chr1 	955958 	F 	13 	0 	100
chr1.955968 	chr1 	955968 	F 	14 	0 	100
chr1.955969 	chr1 	955969 	R 	25 	4 	96
chr1.956456 	chr1 	956456 	R 	17 	88.24 	11.76
chr1.955952 	chr1 	955952 	R 	29 	0 	100
chr1.956024 	chr1 	956024 	R 	25 	0 	100
chr1.955966 	chr1 	955966 	R 	26 	7.69 	92.31
chr1.955965 	chr1 	955965 	F 	14 	0 	100
chr1.956462 	chr1 	956462 	F 	16 	0 	100
chr1.955962 	chr1 	955962 	F 	13 	0 	100
chr1.955946 	chr1 	955946 	R 	21 	4.76 	95.24
chr1.956463 	chr1 	956463 	R 	16 	0 	100
chr1.955959 	chr1 	955959 	R 	20 	5 	95
chr1.956458 	chr1 	956458 	F 	16 	12.5 	87.5
chr1.955963 	chr1 	955963 	R 	27 	7.41 	92.59
chr1.955981 	chr1 	955981 	R 	32 	0 	100
chr1.956020 	chr1 	956020 	R 	31 	3.23 	96.77
chr1.955983 	chr1 	955983 	R 	33 	0 	100
chr1.955980 	chr1 	955980 	F 	13 	0 	100
chr1.956022 	chr1 	956022 	R 	31 	3.23 	96.77
chr1.955945 	chr1 	955945 	F 	13 	0 	100
chr1.956006 	chr1 	956006 	R 	33 	0 	100
chr1.956516 	chr1 	956516 	R 	16 	0 	100
chr1.956036 	chr1 	956036 	R 	33 	42.42 	57.58
chr1.956196 	chr1 	956196 	F 	16 	43.75 	56.25
chr1.955948 	chr1 	955948 	F 	13 	0 	100
chr1.956000 	chr1 	956000 	R 	29 	0 	100
chr1.956013 	chr1 	956013 	R 	33 	3.03 	96.97
chr1.959214 	chr1 	959214 	F 	25 	96 	4
chr1.959154 	chr1 	959154 	F 	28 	7.14 	92.86
chr1.959349 	chr1 	959349 	R 	17 	94.12 	5.88
chr1.959293 	chr1 	959293 	R 	16 	81.25 	18.75
chr1.959136 	chr1 	959136 	F 	27 	81.48 	18.52
chr1.959204 	chr1 	959204 	F 	26 	88.46 	11.54
chr1.959192 	chr1 	959192 	F 	27 	92.59 	7.41
chr1.959160 	chr1 	959160 	F 	28 	100 	0
chr1.959281 	chr1 	959281 	R 	16 	93.75 	6.25
chr1.959507 	chr1 	959507 	R 	16 	100 	0
chr1.959167 	chr1 	959167 	F 	28 	100 	0
chr1.959367 	chr1 	959367 	F 	60 	100 	0
chr1.959128 	chr1 	959128 	F 	28 	85.71 	14.29
chr1.960477 	chr1 	960477 	R 	21 	100 	0
chr1.960490 	chr1 	960490 	R 	20 	100 	0
chr1.960486 	chr1 	960486 	R 	19 	100 	0
chr1.961326 	chr1 	961326 	F 	12 	100 	0
chr1.961293 	chr1 	961293 	F 	14 	92.86 	7.14
chr1.961233 	chr1 	961233 	R 	19 	94.74 	5.26
chr1.961303 	chr1 	961303 	F 	13 	100 	0
chr1.961309 	chr1 	961309 	F 	13 	92.31 	7.69
chr1.961286 	chr1 	961286 	F 	14 	100 	0
chr1.961117 	chr1 	961117 	F 	12 	100 	0
chr1.961266 	chr1 	961266 	F 	14 	92.86 	7.14
chr1.961105 	chr1 	961105 	F 	12 	83.33 	16.67
chr1.962651 	chr1 	962651 	F 	20 	90 	10
chr1.962637 	chr1 	962637 	F 	20 	90 	10
chr1.962605 	chr1 	962605 	F 	20 	0 	100
chr1.962580 	chr1 	962580 	F 	21 	80.95 	19.05
chr1.963489 	chr1 	963489 	R 	20 	95 	5
chr1.963508 	chr1 	963508 	R 	20 	95 	5
chr1.963474 	chr1 	963474 	R 	20 	70 	30
chr1.968505 	chr1 	968505 	R 	27 	3.7 	96.3
chr1.970060 	chr1 	970060 	F 	10 	20 	80
chr1.969064 	chr1 	969064 	R 	19 	15.79 	84.21
chr1.968816 	chr1 	968816 	R 	11 	0 	100
chr1.969915 	chr1 	969915 	R 	20 	35 	65
chr1.969354 	chr1 	969354 	F 	12 	0 	100
chr1.968510 	chr1 	968510 	F 	40 	0 	100
chr1.968822 	chr1 	968822 	R 	11 	0 	100
chr1.968814 	chr1 	968814 	R 	10 	0 	100
chr1.970191 	chr1 	970191 	F 	16 	87.5 	12.5
chr1.970048 	chr1 	970048 	F 	11 	36.36 	63.64
chr1.969853 	chr1 	969853 	R 	20 	55 	45
chr1.968564 	chr1 	968564 	R 	30 	0 	100
chr1.968563 	chr1 	968563 	F 	38 	0 	100
chr1.968575 	chr1 	968575 	R 	30 	3.33 	96.67
chr1.968504 	chr1 	968504 	F 	39 	0 	100
chr1.970172 	chr1 	970172 	R 	23 	56.52 	43.48
chr1.968765 	chr1 	968765 	R 	11 	0 	100
chr1.967999 	chr1 	967999 	R 	13 	7.69 	92.31
chr1.968491 	chr1 	968491 	F 	32 	0 	100
chr1.969121 	chr1 	969121 	R 	31 	9.68 	90.32
chr1.970019 	chr1 	970019 	F 	12 	0 	100
chr1.970108 	chr1 	970108 	R 	20 	60 	40
chr1.968769 	chr1 	968769 	R 	10 	0 	100
chr1.970170 	chr1 	970170 	R 	22 	59.09 	40.91
chr1.967989 	chr1 	967989 	R 	28 	78.57 	21.43
chr1.969980 	chr1 	969980 	F 	12 	41.67 	58.33
chr1.969973 	chr1 	969973 	F 	12 	41.67 	58.33
chr1.970094 	chr1 	970094 	R 	19 	36.84 	63.16
chr1.967988 	chr1 	967988 	F 	12 	100 	0
chr1.968020 	chr1 	968020 	R 	13 	15.38 	84.62
chr1.968839 	chr1 	968839 	R 	10 	30 	70
chr1.967998 	chr1 	967998 	F 	12 	0 	100
chr1.968565 	chr1 	968565 	F 	37 	0 	100
chr1.968581 	chr1 	968581 	R 	29 	3.45 	96.55
chr1.969966 	chr1 	969966 	F 	12 	50 	50
chr1.968044 	chr1 	968044 	F 	12 	8.33 	91.67
chr1.967968 	chr1 	967968 	R 	16 	6.25 	93.75
chr1.967970 	chr1 	967970 	R 	16 	12.5 	87.5
chr1.969899 	chr1 	969899 	R 	18 	38.89 	61.11
chr1.968835 	chr1 	968835 	R 	10 	0 	100
chr1.969828 	chr1 	969828 	F 	50 	50 	50
chr1.969767 	chr1 	969767 	F 	50 	68 	32
chr1.967886 	chr1 	967886 	F 	19 	68.42 	31.58
chr1.970164 	chr1 	970164 	R 	23 	86.96 	13.04
chr1.970159 	chr1 	970159 	R 	23 	69.57 	30.43
chr1.968797 	chr1 	968797 	R 	10 	0 	100
chr1.968568 	chr1 	968568 	R 	30 	0 	100
chr1.968085 	chr1 	968085 	F 	30 	70 	30
chr1.968803 	chr1 	968803 	R 	11 	0 	100
chr1.969042 	chr1 	969042 	F 	10 	50 	50
chr1.968075 	chr1 	968075 	R 	12 	41.67 	58.33
chr1.968523 	chr1 	968523 	F 	40 	0 	100
chr1.969365 	chr1 	969365 	F 	12 	0 	100
chr1.968775 	chr1 	968775 	R 	11 	0 	100
chr1.968127 	chr1 	968127 	F 	19 	26.32 	73.68
chr1.968559 	chr1 	968559 	R 	23 	0 	100
chr1.970295 	chr1 	970295 	R 	10 	90 	10
chr1.968558 	chr1 	968558 	F 	37 	0 	100
chr1.969154 	chr1 	969154 	R 	33 	51.52 	48.48
chr1.968064 	chr1 	968064 	R 	13 	46.15 	53.85
chr1.968168 	chr1 	968168 	F 	16 	18.75 	81.25
chr1.967969 	chr1 	967969 	F 	18 	50 	50
chr1.969923 	chr1 	969923 	R 	20 	60 	40
chr1.968566 	chr1 	968566 	R 	30 	0 	100
chr1.969391 	chr1 	969391 	R 	13 	7.69 	92.31
chr1.968074 	chr1 	968074 	F 	12 	58.33 	41.67
chr1.970100 	chr1 	970100 	R 	21 	71.43 	28.57
chr1.970181 	chr1 	970181 	R 	23 	82.61 	17.39
chr1.968783 	chr1 	968783 	R 	11 	0 	100
chr1.968584 	chr1 	968584 	R 	30 	43.33 	56.67
chr1.968083 	chr1 	968083 	R 	13 	76.92 	23.08
chr1.968524 	chr1 	968524 	R 	28 	0 	100
chr1.969399 	chr1 	969399 	R 	14 	0 	100
chr1.969825 	chr1 	969825 	F 	50 	62 	38
chr1.968794 	chr1 	968794 	R 	11 	0 	100
chr1.969420 	chr1 	969420 	R 	13 	76.92 	23.08
chr1.968042 	chr1 	968042 	F 	12 	16.67 	83.33
chr1.969852 	chr1 	969852 	F 	39 	61.54 	38.46
chr1.970096 	chr1 	970096 	R 	21 	19.05 	80.95
chr1.969343 	chr1 	969343 	F 	13 	0 	100
chr1.968829 	chr1 	968829 	R 	11 	0 	100
chr1.969120 	chr1 	969120 	F 	10 	10 	90
chr1.970320 	chr1 	970320 	R 	14 	78.57 	21.43
chr1.968019 	chr1 	968019 	F 	11 	9.09 	90.91
chr1.970223 	chr1 	970223 	F 	16 	68.75 	31.25
chr1.968492 	chr1 	968492 	R 	26 	3.85 	96.15
chr1.968082 	chr1 	968082 	F 	11 	45.45 	54.55
chr1.969829 	chr1 	969829 	R 	14 	57.14 	42.86
chr1.969390 	chr1 	969390 	F 	10 	0 	100
chr1.970058 	chr1 	970058 	F 	11 	18.18 	81.82
chr1.968773 	chr1 	968773 	R 	11 	0 	100
chr1.968086 	chr1 	968086 	R 	13 	100 	0
chr1.970052 	chr1 	970052 	F 	11 	9.09 	90.91
chr1.969393 	chr1 	969393 	R 	14 	7.14 	92.86
chr1.968477 	chr1 	968477 	F 	40 	0 	100
chr1.968511 	chr1 	968511 	R 	27 	3.7 	96.3
chr1.969884 	chr1 	969884 	R 	20 	30 	70
chr1.968045 	chr1 	968045 	R 	13 	23.08 	76.92
chr1.967967 	chr1 	967967 	F 	19 	26.32 	73.68
chr1.969996 	chr1 	969996 	F 	12 	16.67 	83.33
chr1.970105 	chr1 	970105 	R 	20 	60 	40
chr1.970214 	chr1 	970214 	F 	16 	0 	100
chr1.969063 	chr1 	969063 	F 	10 	20 	80
chr1.969360 	chr1 	969360 	R 	10 	10 	90
chr1.968763 	chr1 	968763 	R 	10 	0 	100
chr1.968567 	chr1 	968567 	F 	38 	0 	100
chr1.968472 	chr1 	968472 	F 	40 	65 	35
chr1.968043 	chr1 	968043 	R 	12 	33.33 	66.67
chr1.970237 	chr1 	970237 	F 	16 	93.75 	6.25
chr1.968827 	chr1 	968827 	R 	11 	0 	100
chr1.969826 	chr1 	969826 	R 	12 	58.33 	41.67
chr1.970043 	chr1 	970043 	F 	11 	27.27 	72.73
chr1.968526 	chr1 	968526 	F 	40 	0 	100
chr1.969306 	chr1 	969306 	F 	13 	69.23 	30.77
chr1.968527 	chr1 	968527 	R 	29 	3.45 	96.55
chr1.970238 	chr1 	970238 	R 	10 	70 	30
chr1.970161 	chr1 	970161 	R 	23 	60.87 	39.13
chr1.970130 	chr1 	970130 	R 	23 	39.13 	60.87
chr1.971322 	chr1 	971322 	F 	10 	60 	40
chr1.977459 	chr1 	977459 	R 	15 	100 	0
chr1.976211 	chr1 	976211 	R 	13 	0 	100
chr1.976556 	chr1 	976556 	F 	23 	4.35 	95.65
chr1.976196 	chr1 	976196 	F 	24 	0 	100
chr1.976604 	chr1 	976604 	F 	23 	52.17 	47.83
chr1.977553 	chr1 	977553 	F 	10 	100 	0
chr1.975955 	chr1 	975955 	R 	48 	4.17 	95.83
chr1.977412 	chr1 	977412 	F 	27 	100 	0
chr1.976687 	chr1 	976687 	R 	40 	40 	60
chr1.977463 	chr1 	977463 	R 	15 	93.33 	6.67
chr1.975901 	chr1 	975901 	F 	31 	3.23 	96.77
chr1.977411 	chr1 	977411 	R 	15 	100 	0
chr1.976590 	chr1 	976590 	F 	23 	34.78 	65.22
chr1.976548 	chr1 	976548 	F 	23 	13.04 	86.96
chr1.975963 	chr1 	975963 	F 	27 	7.41 	92.59
chr1.975969 	chr1 	975969 	F 	28 	3.57 	96.43
chr1.977455 	chr1 	977455 	R 	15 	93.33 	6.67
chr1.976168 	chr1 	976168 	F 	25 	0 	100
chr1.977229 	chr1 	977229 	F 	13 	100 	0
chr1.975709 	chr1 	975709 	F 	16 	12.5 	87.5
chr1.975678 	chr1 	975678 	F 	20 	20 	80
chr1.976690 	chr1 	976690 	R 	40 	37.5 	62.5
chr1.975903 	chr1 	975903 	F 	32 	3.12 	96.88
chr1.977501 	chr1 	977501 	R 	15 	100 	0
chr1.976666 	chr1 	976666 	R 	40 	15 	85
chr1.976631 	chr1 	976631 	F 	22 	40.91 	59.09
chr1.976237 	chr1 	976237 	R 	11 	0 	100
chr1.976172 	chr1 	976172 	F 	25 	0 	100
chr1.976007 	chr1 	976007 	R 	49 	0 	100
chr1.977406 	chr1 	977406 	F 	25 	100 	0
chr1.975944 	chr1 	975944 	F 	24 	4.17 	95.83
chr1.975970 	chr1 	975970 	R 	49 	2.04 	97.96
chr1.977410 	chr1 	977410 	F 	27 	96.3 	3.7
chr1.976626 	chr1 	976626 	R 	36 	52.78 	47.22
chr1.975915 	chr1 	975915 	F 	32 	3.12 	96.88
chr1.976614 	chr1 	976614 	F 	21 	57.14 	42.86
chr1.977395 	chr1 	977395 	F 	26 	96.15 	3.85
chr1.975933 	chr1 	975933 	F 	30 	6.67 	93.33
chr1.975928 	chr1 	975928 	F 	32 	3.12 	96.88
chr1.977425 	chr1 	977425 	R 	15 	100 	0
chr1.977587 	chr1 	977587 	F 	10 	90 	10
chr1.976038 	chr1 	976038 	R 	44 	0 	100
chr1.975667 	chr1 	975667 	F 	20 	10 	90
chr1.976705 	chr1 	976705 	R 	40 	65 	35
chr1.977250 	chr1 	977250 	R 	25 	96 	4
chr1.976611 	chr1 	976611 	R 	35 	60 	40
chr1.976153 	chr1 	976153 	F 	23 	0 	100
chr1.976051 	chr1 	976051 	R 	49 	40.82 	59.18
chr1.975881 	chr1 	975881 	F 	32 	46.88 	53.12
chr1.976228 	chr1 	976228 	R 	13 	0 	100
chr1.976606 	chr1 	976606 	F 	21 	61.9 	38.1
chr1.975617 	chr1 	975617 	F 	20 	30 	70
chr1.977310 	chr1 	977310 	R 	28 	96.43 	3.57
chr1.976260 	chr1 	976260 	R 	13 	7.69 	92.31
chr1.977383 	chr1 	977383 	F 	25 	100 	0
chr1.976012 	chr1 	976012 	R 	49 	0 	100
chr1.976625 	chr1 	976625 	F 	22 	31.82 	68.18
chr1.975957 	chr1 	975957 	R 	49 	0 	100
chr1.977367 	chr1 	977367 	F 	27 	100 	0
chr1.976206 	chr1 	976206 	F 	19 	0 	100
chr1.975696 	chr1 	975696 	F 	18 	22.22 	77.78
chr1.976231 	chr1 	976231 	R 	13 	0 	100
chr1.976681 	chr1 	976681 	R 	40 	35 	65
chr1.977413 	chr1 	977413 	R 	15 	100 	0
chr1.977249 	chr1 	977249 	F 	10 	100 	0
chr1.976675 	chr1 	976675 	R 	38 	42.11 	57.89
chr1.975936 	chr1 	975936 	F 	29 	3.45 	96.55
chr1.977389 	chr1 	977389 	F 	26 	100 	0
chr1.977346 	chr1 	977346 	R 	29 	100 	0
chr1.975893 	chr1 	975893 	F 	32 	3.12 	96.88
chr1.976197 	chr1 	976197 	R 	13 	0 	100
chr1.975964 	chr1 	975964 	R 	49 	0 	100
chr1.977454 	chr1 	977454 	F 	21 	100 	0
chr1.976251 	chr1 	976251 	R 	13 	0 	100
chr1.976618 	chr1 	976618 	R 	37 	32.43 	67.57
chr1.977220 	chr1 	977220 	F 	13 	92.31 	7.69
chr1.976696 	chr1 	976696 	R 	40 	27.5 	72.5
chr1.975938 	chr1 	975938 	F 	28 	3.57 	96.43
chr1.975897 	chr1 	975897 	F 	31 	3.23 	96.77
chr1.977424 	chr1 	977424 	F 	23 	95.65 	4.35
chr1.976645 	chr1 	976645 	R 	36 	50 	50
chr1.976575 	chr1 	976575 	F 	23 	8.7 	91.3
chr1.976660 	chr1 	976660 	R 	33 	42.42 	57.58
chr1.976544 	chr1 	976544 	F 	23 	13.04 	86.96
chr1.976118 	chr1 	976118 	F 	24 	0 	100
chr1.976647 	chr1 	976647 	R 	38 	36.84 	63.16
chr1.976249 	chr1 	976249 	R 	10 	0 	100
chr1.976145 	chr1 	976145 	F 	23 	0 	100
chr1.976003 	chr1 	976003 	R 	48 	0 	100
chr1.975954 	chr1 	975954 	F 	27 	3.7 	96.3
chr1.975683 	chr1 	975683 	F 	14 	7.14 	92.86
chr1.976610 	chr1 	976610 	F 	22 	59.09 	40.91
chr1.976632 	chr1 	976632 	R 	38 	28.95 	71.05
chr1.976267 	chr1 	976267 	R 	13 	0 	100
chr1.977483 	chr1 	977483 	R 	15 	80 	20
chr1.976693 	chr1 	976693 	R 	39 	61.54 	38.46
chr1.975611 	chr1 	975611 	F 	20 	75 	25
chr1.976615 	chr1 	976615 	R 	37 	54.05 	45.95
chr1.976046 	chr1 	976046 	R 	49 	2.04 	97.96
chr1.977569 	chr1 	977569 	F 	10 	0 	100
chr1.977356 	chr1 	977356 	F 	27 	100 	0
chr1.977204 	chr1 	977204 	F 	13 	100 	0
chr1.976135 	chr1 	976135 	F 	25 	0 	100
chr1.975956 	chr1 	975956 	F 	27 	3.7 	96.3
chr1.976655 	chr1 	976655 	R 	37 	32.43 	67.57
chr1.976533 	chr1 	976533 	F 	23 	39.13 	60.87
chr1.977407 	chr1 	977407 	R 	13 	100 	0
chr1.976191 	chr1 	976191 	R 	13 	0 	100
chr1.976107 	chr1 	976107 	F 	25 	44 	56
chr1.976207 	chr1 	976207 	R 	12 	0 	100
chr1.976111 	chr1 	976111 	F 	25 	0 	100
chr1.977329 	chr1 	977329 	R 	30 	100 	0
chr1.976558 	chr1 	976558 	F 	22 	9.09 	90.91
chr1.976278 	chr1 	976278 	R 	14 	35.71 	64.29
chr1.977440 	chr1 	977440 	R 	15 	86.67 	13.33
chr1.975995 	chr1 	975995 	R 	49 	0 	100
chr1.977439 	chr1 	977439 	F 	23 	91.3 	8.7
chr1.976272 	chr1 	976272 	R 	14 	7.14 	92.86
chr1.977380 	chr1 	977380 	F 	27 	100 	0
chr1.976256 	chr1 	976256 	R 	13 	0 	100
chr1.976607 	chr1 	976607 	R 	32 	50 	50
chr1.976190 	chr1 	976190 	F 	25 	0 	100
chr1.976617 	chr1 	976617 	F 	22 	36.36 	63.64
chr1.975909 	chr1 	975909 	F 	32 	3.12 	96.88
chr1.979064 	chr1 	979064 	R 	17 	94.12 	5.88
chr1.979042 	chr1 	979042 	F 	15 	93.33 	6.67
chr1.978973 	chr1 	978973 	F 	16 	100 	0
chr1.979220 	chr1 	979220 	R 	16 	100 	0
chr1.979423 	chr1 	979423 	F 	13 	100 	0
chr1.979133 	chr1 	979133 	R 	18 	100 	0
chr1.979827 	chr1 	979827 	R 	15 	100 	0
chr1.978991 	chr1 	978991 	F 	14 	100 	0
chr1.979063 	chr1 	979063 	F 	13 	100 	0
chr1.979057 	chr1 	979057 	F 	15 	100 	0
chr1.979664 	chr1 	979664 	F 	10 	100 	0
chr1.979247 	chr1 	979247 	R 	16 	100 	0
chr1.979661 	chr1 	979661 	F 	10 	100 	0
chr1.979636 	chr1 	979636 	F 	10 	100 	0
chr1.979058 	chr1 	979058 	R 	18 	100 	0
chr1.979795 	chr1 	979795 	R 	15 	93.33 	6.67
